insult,badword_count,rep_count,negword_count,posword_count,comment,caps_count
dummy_label,0,1,2,1,a cnn supports hardcore mass murdering islamist terrorists don t ever forget this guys! a,3
dummy_label,0,0,1,0,a what is your problem aw a,2
dummy_label,0,0,1,0,a name a corporation that has told the truth. a,1
dummy_label,0,1,0,2,"a you know, i don't think i ever actually put my gloves in the glove box. a",2
dummy_label,0,0,1,0,a then they shouldnt get mad when they read it. a,0
dummy_label,0,0,2,1,a richards passes it to carter. wow. surprising a,2
dummy_label,0,0,2,3,a i'm a second generation german working on my master's so i doubt you would be accurate in saying that i am a ignorant rube who can't get over the civil war. what i can't get over is self-righteous priss such as yourself who are uniquely qualified praise or condemn others values strictly based on your personal enlightened opinion. ps if i knew is was writting my thesis for you to critique i would have been more careful to meet your loft grammatical standards. now go blow yourself. a,3
dummy_label,0,0,1,1,a penetrate even tough mitt doesn't drink. i thought about mitt sat nite when i tried get into slippery noodle bar with blues musician buddy young playing. bar wanted 100 cover charge get in. i said f that went bar across street paid a cover had great time. a,3
dummy_label,0,0,0,0,a then you don't understand basketball. a,1
dummy_label,0,0,1,1,a go fuck-you daddys_cock_obama loving liberal_faggot a,3
dummy_label,1,1,1,0,a yeah! xxbdWrdxx undying a,0
dummy_label,0,0,3,2,"a b circumstances under which abortion is legal in israel b the termination committee approves abortions, under sub-section 316a, a in the following circumstances the woman is younger than seventeen the legal marriage age in israel or older than forty. the pregnancy was conceived under illegal circumstances rape, statutory rape etc. , an incestuous relationship, or outside of marriage. the fetus may have a physical or mental birth defect. continued pregnancy may put the woman's life in risk, or damage her physically or mentally. http en.wikipedia.org wiki abortion_in_israel a",3
dummy_label,0,0,3,2,"a koolnightie, you, just like your mediate proud marxist still, are a deluded and brainwashed useful idiot of the marxists who are doing their damnedest to bring down our society to socialism. there is no hope for you and your ilk. i feel sorry for you. when your dear leader, comrade bama is voted out of office i expect that you will self-destruct, just like all of your marxist heroes of the past. a",3
dummy_label,3,1,1,0,"a i live with my dad xxbdWrdxx! i xxbdWrdxx fused the xxbdWrdxx out of you r mom and your sisters, and made them cry in the process. a",0
dummy_label,0,0,1,1,a those plays are easy for crawford. it's the routine ones he has trouble with a,2
dummy_label,0,0,1,0,a you really think shes speaking spanish? you are a fool aren't you? a,1
dummy_label,0,0,1,0,a hey race banter take a hike you are a typical idiot a,1
dummy_label,0,1,3,2,"a when obamabots blame everything else for their own failures, including bush, then the tsunami in japan, it.they don't realize that americanvoters hate blame and love real leadership. that is a losing strategy . maybe they should fire axelfraud. a",3
dummy_label,0,0,1,1,a zimmerman and his wife look like brother and sister. a,1
dummy_label,0,1,0,0,"a is that you, jannick give it a rest. a",2
dummy_label,0,1,1,0,a nah.that'd be your daughter a,0
dummy_label,0,0,1,0,"a maybe next time you say it, you'll write you're a moron . you're a cretin. a",2
dummy_label,1,0,1,0,"a you are a closet, flaming xxbdWrdxx a",0
dummy_label,0,0,2,0,a go away you trashy tramp a,0
dummy_label,0,0,1,0,a you and your ilk are the reason why paul will never be elected to any position except the one he currently has. sadly this will effect his son's ratings. a,2
dummy_label,0,0,1,1,"a lol lame old woman, mother of yellow chicken hawks. a",2
dummy_label,0,0,2,1,a wow you attack others and show your ignorance. you get exactly what you deserve. you are one those type scum bag employees who don't pull their wait and hide behind the union. you make me sick. a,2
dummy_label,0,0,1,1,a it's the old white men and women who saved our nation in world war of and many are still alive who will help save our nation again. this time from president obama and his administration when they vote in november. a,3
dummy_label,0,1,1,1,a so perfect! love to suck you! a,2
dummy_label,0,0,2,2,"a if you mean awesome at killing jobs and reducing america to greece, then you are absolutely right. a",2
dummy_label,0,0,0,1,a i'd be quite happy to win this and try it out. a,1
dummy_label,0,0,1,0,a and you can be silly too! a,1
dummy_label,0,1,3,2,a i think i can encapsulate both your position and gordon's in one phrase - a recession of choice . there is the common idea that it is possible for a government to create wealth ad infinitum by printing money and spending it. and there is another idea that you grow rich through hard work and not through currency manipulation. my opinion is that people like yourself and gordon are dangerous because you are very keen on spending money and not so keen on earning it. when you run out of all the borrowed money you are spending you will need to start re-distibributing all the earned value in society. a,3
dummy_label,0,1,1,1,a sandyberman beached whale a,2
dummy_label,0,0,1,1,a why not hire the most qualified and capable instead of discriminating based on race and gender? a,0
dummy_label,0,1,0,0,a lol.ralph you are the guys who are still in moi era. a,2
dummy_label,0,0,2,1,"a brian, get out of the drug business, you are far too stupid to be in the game . of all the countries in the world, you pick the one that is under the most scrutiny to buy illegal drugs from. where you planning on setting up shop in front of the police station as well? a",2
dummy_label,0,0,1,1,a famousoriginallucas poor ian a,2
dummy_label,0,0,1,1,"a nobjustryan skywalker david yeah, streaming them out. my bad, thought you were asking sky about the jurisdiction piece a",2
dummy_label,0,0,1,1,a homeland security has a list of what constitutes a valid id. check with them. a,2
dummy_label,1,0,2,2,"a he's not spanking her, he's fingering her xxbdWrdxx. hard enough to lift her off the ground. man, i wish i worked with that dude. a",2
dummy_label,0,0,1,1,"a i think we need our skin removed to complete our perfect look says it all really. in my eyes if someone else is paying for it then you will get what your given, thats what i got taught a",3
dummy_label,0,0,2,0,a i'll let you know when i start worrying about an invertebrates opinion of me. - a,1
dummy_label,0,1,1,1,a read lincoln hawk posts please. a,2
dummy_label,0,1,0,0,a ... being nose. who should've been interviewed? a,0
dummy_label,0,2,3,3,"a right now, we supposedly have a a party state with some independents in the middle. in reality, we have the social-conservative republicans pro-life, anti-gay, morals trump law . we have the fiscal-conservative republicans pro-free-trade, anti-capital gains, fight-wars-outside-of-usa, business needs trump individual needs because fulfilling business needs naturally leads to the fulfillment of individual needs . and then you've got the tea-party who generally have a million varieties of the former two depending which one you speak to. all three sub-groups are very intent on government playing an aggressive role in our economy or our social lives. regardless of the talk, that's what they do. all three groups are very intent on a refusal to compromise their particular ideology. they lead. to compromise is failure. it's top-down leadership, trickle-down-economics, trickle-down-regulation. finally, we've got this weird group of ron paul supporters. people don't really realize it, but they are out supporting the rights and freedoms of the individual. there are many common issues with the right-wing groups, but in reality, they don't fit there at all. if ron paul's people are scared into thinking that a republican loss will bring a years of obama and that's worse than death. they deserve the level of disdain that republican politicians treat them with. if they had a real set of balls, they'd get together and walk into dnc headquarters and say, of the 10,0,0 issues out there, here are a issues that we both agree upon. make those happen and you can have our support , then i'd 100 guarantee the dns bosses would make that happen and probably get on their knees and give out bus at the same time. rooney's probably going to get the nomination. obama's probably going to spank him. the of of ron paul voters who write him in rather than voting for romney will get 100 of the republicans blame for their loss - meaning they'll do absolutely nothing to change. the rp group could, issue by issue, make change in this country. unfortunately, their ideology matches with the republicans in some ways, but it actually conflicts enormously in the process of how it works. the rnc will never accept ron paul's ideology. ever. fire and water. the dnc changes constantly and can easily be managed by any organized group as long as the primary focus is on the protection of the rights of the individual and support of the little guy . there are sure to be a million republicans who are going to go on and on and on about how evil the democrats are, but how many democrats out there find ron paul a total loon, but actually agree with much of what he says? a",3
dummy_label,0,1,0,2,"a blue i agree, love the way he can handle the batphone he stays healthy a",0
dummy_label,0,0,2,1,"a killing them should be a last resort, i'm gonna die! option. going out into the woods to kill 'em all because we see a couple in town is not right. a",2
dummy_label,0,0,0,0,a and continuing on route of all the way to nuevo laredo a,2
dummy_label,1,2,2,3,"a hug a tree xxbdWrdxx! folks like you make real men look like, well, real me.you are a little sissy girly-man who is, right now, twirling in his pretty little tutu, sending kisses to all the other little fairies out there.my up you little p say! just sayin' queer a",3
dummy_label,0,0,1,1,a bad as i dislike obama i wouldn't wish this puke on his kids a,2
dummy_label,0,0,1,0,"a ha ha ha! back in your dirty russian hole, comrade troll a",1
dummy_label,0,0,2,1,a portass go to a movie and have it start halfway through. then smile complacently as the manager tells you you're lazy and im patient because you didn't understand the full story. a,2
dummy_label,0,0,2,0,"a i thought james murphy introduced electronic music to the rock kids. he played it at clubs, everyone thought he was crazy. a",3
dummy_label,0,1,0,0,a talk about a real cover up. a,0
dummy_label,0,0,1,0,a anyone that truly thinks the celtics can beat the heat needs to get their head checked. a,2
dummy_label,0,0,2,0,a don't lecture about boy's crusade. hindi pahat ng tao naloloko ng abnormal na presidente. mahima ka nauman. a,2
dummy_label,0,0,1,1,"a non ho ditto quest, quidi non inventive case. nazi, ho ditto che delle sci mi interest poco e vanna certificate, quidi di che parliamo? insult, chi e' control il nuclear, expert o meno che piano, sono tutti semi? a",2
dummy_label,0,1,3,3,"a i'm also excited for nintendo's show. wii you and some ads love for me! i might skip microsoft's don't hate, i have a valid reason because it will probably a big shooter kinect-fest, unless they are introducing a new console or something else other than hall, cod or direct games then i'll definitely going to stop, watch live streaming or read live log, and be happy about it. i've lost interest in the 360 announcements ever since ps picked up the pace and began having more rpgs than 360. where you at mistwalker? oh right, over nintendo. me.well, live blogs not gonna hurt. going to follow ms's show then. sony have an amazing line-up of exclusives and they're boosting up the vita so i'm definitely excited for that as well. ftw! a",3
dummy_label,0,0,3,2,"a i broke my ankle in february so i've been recovering from that as i need my left foot to shift. i charged the battery on my iago, cleaned it up, changed the oil and filter, but i've only ridden around the block a few times so far. it's scary. i don't have a lot of hours riding so i try to be extra careful when i'm out. i wear over the ankle shoes, i bought a full face helmet last year and wear as much protective gear as i can, but none of that will help if something hits me head on. a",3
dummy_label,3,0,2,2,"a don't be such an idiotic, rude, little xxbdWrdxx. it takes a hell of a lot of work to run this place, and now that they have taken a break, you are still giving them xxbdWrdxx?! stupid. like demi said unappreciative xxbdWrdxx. a",3
dummy_label,0,0,2,2,a foxrock why would you throw something like porn out there in the middle of your argument? is really easy to judge that way. you are right i am just assuming. because ding ding you make it come across that way. as for the wife thing. i gave an example on how it helps people. you keep talking about yourself. hence why i think is you don't indulge as you put it. a,3
dummy_label,0,0,2,0,"a if it's wrong to be ageism, why do we have a retirement age' for jobs? a",1
dummy_label,0,0,2,1,a would probably be cheaper just to legally change your name. a,1
dummy_label,0,1,2,0,"a obama's care will be dissolved by the s.they will base the desicion on the constitution,but in reality behind closed doors their true reason will be to save small businesses from bankruptcy a",3
dummy_label,0,1,3,2,"a i can argue my point. dont sit there and deny when you're program, coach, players have done something wrong and back it up bc nd did something a little more wrong. nbsp div br div div if a men rob a person they're both guilty. doesnt matter who had the gun. nbsp div div br div div you dont ever admit to anything wrong doing of your program, coach, players and you justify it being ok bc nd or bk did it too. div div br div div thats whats annoying the sheet out of me. you cant talk anything football with you bc you wont ever just stay on a usc topic. you fire back with well nd did this and that . div div br div div if we're going to talk about what nd or bk did wrong fine lets talk it. but dont change the subject or justify wrong doing when we're on the usc or kiffin subject. get it now? div div br div div go nd nbsp div a",3
dummy_label,1,1,1,1,a .and with those shoes. miss brit needs to move into a more xxbdWrdxx look. her gypo length is now predictable and down right boring. a,2
dummy_label,0,1,0,1,a churning out more of the same old story with just different cars. typical american film people who dont know when to stop milking the cash cow. a,1
dummy_label,0,0,1,1,a take your pills. the voices are obviously taking control again. a,2
dummy_label,0,0,1,0,a harry redknapp is english and he denied it. a,2
dummy_label,0,0,1,2,a r just can't stand the truth can you? either that or you are truly enjoying your blissful ignorance a,1
dummy_label,3,0,3,3,"a there is a certain contrasting quality between judgments within the world view of the proponents of the war on cannabis and christian theology. the everything is toxic philosophy embraced by the once toxicologists and controlling offices such as the fda and dea is the exact opposite of sound christian theology , , and the corollary truths built upon it are not biblically founded, and can be proven to be biblically incorrect. -and if it's not theologically true, if it's not true in the bible, than it isn't true at all a . no bible believing christian can accept any toxicology studies or reports from the once in good conscience, when they consider the axioms that were used to build their studies. do christians adhere to scientific theories about big bang and evolution? no, and we can also reject the observations of the once about cannabis on similar grounds when all things are considered in a clear systematic theology. one must test the evidences that come from outside scripture. scripture, tradition, and reason imply that all things are good, and that substance such as foods and drinks only becomes toxic in it's misuse, that is, in the uses that are not in order with the purposes xxbdWrdxx created them a . the scripture's warnings against these philosophies are traditionally viewed as warnings about the gnostics of the second century. it was a blending of jewish, greek, or eastern philosophy with christianity. these gnostic errors are widespread, they appear century after century, and shows itself in many forms of religion, not merely in distorted forms of christianity. in life application today, we can see that same gnostic germ resurface in our society in the influence of modernism and postmodernism. the war against cannabis is a frightening illustration, in that it is successful in stifling evangelism within the local church, and not many leaders recognize what's going on, despite the fact that it devastates the lives of millions in perdition. this ascetic teaching is unnatural, contrary to the constitution of the world as that has been arranged by a holy and wise creator, and it is also subversive of christian liberty. nothing can be esteemed common or unclean without throwing a reproach upon the creator. a to further discover the long term consequences of these unnatural teachings, we can observe the characterizations and acts employed in the war on pot have a resemblance to the warnings in scripture regarding the signs of false teachers which are directly linked to signs of the coming rapture of christ's church . the war on cannabis shares at least a key qualities as the gnostic. in the presence of the negative implications of statements such as there is no way to teach this to you in a brief, and, everything is toxic, there is no harmless substances. , the christian should be reminded that encouraging formalism and asceticism as the result of false teaching is traditionally known as the activities of demons a and the acknowledgment of liberty of conscience in a free moral agent is the formation of evangelical theology for this very reason the reformers left the roman catholic church! a . the binge drinking phenomena we see in the just say no generation, as well as the licentious rebellion in the 's, is evidences of the fleshly indulgence , or antinomian development that results from these ascetic teachings. 8,9,10 to summarize the christian world view and the once world view can be sharply contrasted. in the once world view, the truth is everything is toxic and application is just say no . in the christian world view, the truth is xxbdWrdxx's creation is good and application is be ye sober . the scripture provides us a sharper, more accurate understanding and response to the subjects of cannabis use in society than the secular drug use prevention community. and as biblical passages are weighed and discovered as this more accurate truth, it should bear witness that the gospel message of jesus christ is truth. we should lend thought to this greater spiritual truth for which the bible is compiled as evidence of that christ made atonement covering and salvation for our souls. for xxbdWrdxx sent not his son into the world to condemn the world, but that he world through him might be saved. xxbdWrdxx publicly displayed him as the mercy seat accessible through faith, all have sinned and come short of the glory of xxbdWrdxx, but by grace are you saved through faith, and it's not of yourselves, it is a gift from xxbdWrdxx. for whosoever believes in him will not perish. if you confess with your mouth that jesus christ is lord, and believe in your heart that xxbdWrdxx raised him from the dead, you will be saved. a",3
dummy_label,1,0,2,1,a start with impeaching this dumb xxbdWrdxx usurper a,1
dummy_label,0,1,2,1,"a a lot of people like when oil and gas prices fall, but that's a negative for the economy, so you have to be careful what you wish for, said schrader.maybe not. the thirty dollars i save when filling up can be used to buy a toaster or a shirt or something that is made in america instead of sending it to our enemies in the middle east. a",3
dummy_label,0,0,1,1,"a aka, rondo hit a outside shots late. agreed. a",2
dummy_label,3,0,1,1,a who ever the xxbdWrdxx is going around saying i suck xxbdWrdxx better run for their life. emma set my dog on their xxbdWrdxx. a,2
dummy_label,0,0,1,0,a you're an idiot. a,1
dummy_label,0,0,0,1,a christopher show off! a,0
dummy_label,0,0,2,3,"a i have no problem at all throwing my good friend crowley under the bus for this post because that fucker i say that with love has a whole act in his comedy routine detailing one of our intimate moments. punks. you had this coming, crowley. ahahahahahahahaha! that's what he gets for throwing an goodness, boobs! fit. in law! a",3
dummy_label,1,0,0,1,a a i was just goin to say that i love brenda's got a baby and i just don't give a xxbdWrdxx! a,3
dummy_label,0,0,2,2,"a these are mostly facts, something you just don't want to admit. thanks for reminding us of what they are. i'm sure we can think of a few more. you know these are the truths but write it enough and you are disproving your point. a",2
dummy_label,0,1,1,0,"a oh, you are such an idiot.you just confirmed that you can't read.dumb rose! a",1
dummy_label,1,1,1,1,a not right at all. schools have to make cuts but they can afford to pay a gay xxbdWrdxx lunch police to look at are children's lunches screwed up way to screwed up. a,1
dummy_label,3,0,0,0,a savill are you xxbdWrdxx norwegian cow face? xxbdWrdxx norway xxbdWrdxx. moo too. a,2
dummy_label,0,0,2,1,"a not merely untrue, but unreadable as for the truth, case in point the only place on earth where people cultivate fields stolen from living refugees is, israel. there are still living survivors of the german population that used to live in poland, the czech republic and russia before they were kicked out at the end of wwii. someone is cultivating their fields, but it isn't them! a",3
dummy_label,0,0,2,1,a hell yea thats whats up got him a pabst he good to go brothers broke him in good a,1
dummy_label,0,0,1,1,a what an excellent email i totally agree with what she wrote a,1
dummy_label,0,0,1,1,"a no dear tikkun quisling, he will probably be a black baptist preacher. and we live in a very nice neighborhood, all our life. a",2
dummy_label,0,0,1,0,a thunder down after the spurs sweep. a,1
dummy_label,1,1,1,1,"a love this outfit. is this a new plaited shopperxxbdWrdxx i love it. i have one in black, but this is gorge a",3
dummy_label,0,1,3,2,"a bei jedes b roger holes banker vor einer kreditvergabe eine schufa-auskunft in. vielleicht h then die banker so 'twas cliches auch mal madchen swollen, be,or sie griechenland einen milliardenkredit nach den andersen hinterher gewerken haben, es konnte ja garnish genug sein. heder volltrottel, der einmal in griechenland war, h tte dene sage k nen, days die diese summer mit hrer allergen kleinwirtschaft nie und zimmer zur kahlen k nen. und es commit wie es commen mu te, die gretchen k nnen es nicht zur kahlen und war, wie auch andre europ er, m seen mit erarbeiteten steuergeldern einspringen um die banker zu rotten nicht grichenland . hallo, get's noch ? were credit an kundun verdict, die es nicht zur kahlen k nnen handel auf migenes risk, also tech rehab. ergo banker direct finanzieren, days sie sich jett bei us dem start, dem b roger verschulden und english kontrollierbar werden, also verstaatlichen. schei t english diese nichtsnutzige, nimmersatte zocker-mischpoke da rats, und macht spekulanten arbeitslos. es gift a dinge auf der welt mit dene man eigentlich nicht spelt das eine ist essen und das andre ist gold. es sind hmmer und hmmer wieder die selden, die die welt finanziell in den abound reiben b nger und spekulanten a",3
dummy_label,0,0,2,2,a obama wont be elected because he says the private sector is fine and government can cure any problems. then the clown actually thinks we are going to believe that. accept that you are backing a looser dumb ss democrats. a,2
dummy_label,0,0,1,1,"a you mean the guy who didnt go to college and is worth millions? that guy? how much do you make a month while collecting welfare, food-stamps unemployment, disability, section a housing, heating assistance, medicaid and free child care? a",1
dummy_label,3,1,1,0,a stretch her xxbdWrdxx open mah nigh spit in her xxbdWrdxx and put ya xxbdWrdxx deep in it give her an xxbdWrdxx infection bruhl a,3
dummy_label,2,0,0,1,a stu you xxbdWrdxx. not everyone wants to receive is cock in their xxbdWrdxx hole like you do. a,3
dummy_label,0,0,1,0,"a ok, who scored, who died today? a",1
dummy_label,1,0,2,0,a wrong place wrong time and a black man saved him so shut the xxbdWrdxx up a,1
dummy_label,0,1,0,1,a lol lol miami heat win. now the nba is in our side.. lol yeah a,3
dummy_label,0,0,1,0,a shiri sammythunderer the_beard_knows daniel hawaii baka was a monster game five of that series. one of reasons i totally didn't understand why people here wanted to get rid of him. a,3
dummy_label,0,0,0,1,a you get a like based only on the last part of the comment! a,1
dummy_label,0,1,0,2,a http youtube.com watch?v _rlxnvkoady feature related a,2
dummy_label,0,1,1,1,a christonastickjust now there is no free speech here who prevented you from posting this? a,2
dummy_label,0,0,1,2,a agreed. neocons are the progressives of the right. a,1
dummy_label,0,0,2,1,"a good question, why bother taking out the garbage if your going to blow the house up in the first place? a",1
dummy_label,2,1,2,2,"a you are all a bunch of wanders for not going, i'd give my left nut to go to this show. don't tell me it costs too much or some other show is on the night before or, worst of all, it's not interesting enough. if you're not going to one of these shows you're not into metal and you're a gay piece of xxbdWrdxx. xxbdWrdxx you! death to all tour - please come to australia! a",3
dummy_label,0,0,0,1,a you are far too generous in your comment about the odious hamish medium. a,2
dummy_label,1,1,1,2,a wfhasdlgasegfeawohdshflawefsdhf..sfoawehgasd holy xxbdWrdxx.. dpiahsgpa..i can't even .. the return of the superior. of a forever a,3
dummy_label,1,0,1,1,a i'm sure she looks better than the sloppy out of shape xxbdWrdxx you call your girl. a,1
dummy_label,2,0,3,3,"a it's the marketing change, not mm. do looking for a reason to blame some christian group so they can keep living in a boogey man fantasy world. gc and playboy club were cancelled because the shows xxbdWrdxx sucked. i gave both a try and both were absolutely terrible. modern family has a prominent gay couple and it does just fine on tv. and then there's glee. where's the mysterious power of mm regarding those two? ceos get fired for one reason only, ever, period money. not making stockholders happy? you're fired. c'mon, do, y'all can do better than this xxbdWrdxx. a",3
dummy_label,0,0,1,2,"a you better pack a lunch, maybe two of them you think israel doesnt have nukes they have been working , not throwing rock and brainwashing their young people to blow themselves up.. a",3
dummy_label,0,1,1,0,a oh come on man. do you ever step off your high horse? if i were to take one guess at what is making her go through stuff it would be meth oh met. a,2
dummy_label,0,0,0,0,a because you troll to much. a,1
dummy_label,0,0,1,2,a oh my just goes to show how young you are. yes i remember her and all her fancy hair colours. as a tiny girl my daughter loved her. a,2
dummy_label,2,1,1,0,a xxbdWrdxx you! you only want to suck phillip's xxbdWrdxx! a,3
dummy_label,3,0,1,1,"a you know, i have read your comments on here and can clearly tell that you are a sympathizer for those who kill children, women and others who can't defend themselves. xxbdWrdxx on bin laden, xxbdWrdxx on mohammed mera and xxbdWrdxx on you and your progeny you sob! a",3
dummy_label,0,0,3,1,"a you're anti-white because you hate yourself, you're unhappy, and you take it out on our entire race. pathetic. you say you are anti-racist, what you are is anti-white anti-racist is a codewords for anti-white.the genocide of an entire race is tolerated, but the genocide of jungle savages is guarded with impunity you sick, sick anti-racist are a death cult, anti-racist is a code word for anti-white a",3
dummy_label,0,0,0,0,a most americans do not know grammer. i always see them writing your instead of you are or you're. a,2
dummy_label,0,0,2,0,"a we know that , i'm say the evil zionist think what happend in hula is more evil, then what they usualy do to palestinian children. a",0
dummy_label,0,0,1,0,a you're dumb. a,1
dummy_label,0,0,1,2,"a dr. auteur, thank you for your response. what is the name of the study you are referring to, and which medical journal can i find it? also, the 600 that you repeatedly mention, can you tell me the number of women in the sample? thank you. a",3
dummy_label,0,1,2,0,a tax manages it is dopey a,2
dummy_label,0,2,1,1,a ah. i do not hate anyone. in fact one of my neighbors are muslin.sweet elderly couple. xoxo canada.aka.heaven on earth a,2
dummy_label,0,0,1,0,a you are as naive as a teen-age girl. a,1
dummy_label,0,0,0,1,"a we r all husseins thing just goes off all the time anyway, it's all good. a",1
dummy_label,0,0,2,1,a you must have a very hot temper. i see you are losing your temper because you can't stand the truth? a,1
dummy_label,0,0,1,0,a notborneverymin is that the number of personalities you have? a,2
dummy_label,0,0,3,3,"a the gop didn't unconstitutionally overreach with the contraceptives, the gop didn't roll that back to a less offensive theft of liberty by unconstitutionally declaring what a private insurance company must do, how much it should charge, etc. the gop didn't pull planned parenthood funding and they didn't have anything to do with gay marriage legislation in looney land. all examples of out of control liberalism going out of their way to decimate our constitution. the gop didn't seek any of this out. these are convenient ways for the most corrupt, ignorant and tyrannical administration in the history of this country to try to change the topic from a complete failure of leadership in every single facet of government. juan, you've really gone over the deep end, buddy. a",3
dummy_label,1,0,1,1,"a holy xxbdWrdxx. i want to do this, but i fear that it would prevent me from y'know, getting a job. a",2
dummy_label,0,0,1,0,a your a moron. go snuggle yourself in potted meat. a,1
dummy_label,1,0,0,1,"a holy xxbdWrdxx, you're right! a",1
dummy_label,0,0,0,0,a yours is jacked a,1
dummy_label,1,0,1,0,a how xxbdWrdxx dope a,2
dummy_label,0,0,2,1,"a don't try thinking for your betters, idiot. you have more than enough trouble thinking for yourself. a",1
dummy_label,0,0,2,3,"a by your reply, you did not learn much in the navy. he is our commander-in-chief. my brothers served in vietnam, my bio dad and adopted dad in wwii, they came from all sides of the political spectrum and they respected the president. did they agree with him always? no, but they respected the office. we hear all the time that the vet fought for our freedom. part of the freedom is to elect our president and other officials. aparently you didn't learn about that in the navy. at least this president is trying to get benefits for our vets, something the republican party is all for cutting, so they can buy the next obsolete toy for the dod. a",3
dummy_label,0,0,1,1,a because the are pricks like you. a,1
dummy_label,0,1,2,0,"a peado , whores, men who batter women, and now stalkers who also indulge in a bit of child porn, what happend to vetting contestants , will it have live map sex next week as that is all its missed so far a",1
dummy_label,0,1,0,0,a don't known.but it did have sandy berger's sock on it. lol a,2
dummy_label,1,1,2,3,"a ium102, we realized you are a muslim from seeing your other comments. like a good muslim, you see so much negativity in anything and anyone who does not subscribe to your higher purpose in life. the purpose to do good works and have faith . what a load of xxbdWrdxx. and like a good muslim you of course . ponder how i can make people understand . i'm surprised at you you know very well how to make people understand. it's simple stone them, murder them, blow them up, maim them, rape them, burn them. you muslims are expert at this. have a look at cnn, it's all over their website. a",3
dummy_label,0,1,2,2,"a thanks, i thought it was funny. sorry, i missed your funniest i'll try scrolling down to find them a",2
dummy_label,0,1,1,0,a http search.incredibar.com ? you are an idiot amp lang english amp cid a amp source 370 amp loc mb145 amp you 925428783952414 amp a 6pqxhiwnc2 amp acr 390365501 a,3
dummy_label,0,1,1,0,"a shut it mcleish, you cant ban him. how would rip fc be able to play any games with their only player banned. a",3
dummy_label,0,0,0,1,a plz dj jedi sms ne tv ok fresh a,0
dummy_label,0,0,1,0,a i missed the day when elected you to speak for of of us. carry on then. a,1
dummy_label,0,0,1,1,"a please score one more time and then be done with it, nj. carter doesn't deserve to have that gag by his name. a",3
dummy_label,0,0,0,1,"a sarno's dream was not realized yet. total had the of promise but the americans didn't like it, so it didn't happen. a",2
